t1ZBgwLjBYf4CwqRWkUc7EZPZtz4a4GL4o4,RQbH1XCLBA5BRCjpHDn7CGcrQbL5tjQgmq,1.24053966
t1MnuSJxLXFWuGtiEogJbSLGytg9AUr8qjt,RDCVWVRV9kXskG2YLRUbQ3WGQHQgLTHvJ1,0.13201661
t1YWT1Dg5a1F9Q2Sbde8foNZJniPDsYPL6R,RPv35Q9ECWG7sPkuAPJfm5nbJKejih3uYk,11.70485233
t1en6MVdYvjVohcFpnndBP3s69dvFHoLoNY,RWBgRg6hZEWnAya8KXoBLm6NfFBm9DKfj8,0.75032572
t1TC2MT43rY8v6XWQYDLdtLohyL9P7L9kmt,RJbcRdXCV39tZtpi4xWdr42zUwQtuKb3sH,0.01326898
t1MtWf19pP2HgBAHa4db6AeKXVKjrRS7NDQ,RDJ6jBcy1XJeeXbsbNm68MYozw1NHRiXmZ,7.30296812
t1d2TtrT1vqVoMG51kcJFEWsr6qKAwqoaf8,RUS3y2vAZLWmpdPKHMUFCE78cSagicXghP,16.18320844
t1YJhCxGqNefyZwTMhGkY9RcvdcgmSjGxXC,RPiHH8jz19gx3JmfE1vY78rD9DxHQt4Spb,0.10420301
t1SaUi7DMcjDTC2D649NP7JQhZUjVRcuQpk,RHz4nHgWFEERfPXPatYP51dz5611GMcUxG,0.03286398
t1fGm5zwvKRGb7h9cDbXkPmAqopak49crYu,RWgMABR4wvHZb4TukLhkMUQ8KRrFu8ftSe,0.01384706
t1dEcnEQpSdVq3HDVSXYkX5Bdb1NpU1vePs,RUeCrQsy58WoWeXnyGikUnQv6ceLJ1hZKV,0.68859679
t1gsXs5QYsoc79Q9jx3HMt6HcGFi4PQADBS,RYH7wFshWJd5cmU3UnTMqoWtmrya9Fo98i,0.06584955
t1XtNhikaMCZDwRfo4ydZaJ2drwTGSKFUYd,RPHxmuDiyhaCQnz6bioZY1FvNYinDbrmW8,3.25000000
t1P3idYQWFkyBnHV8rDMNdxLAoLg9Qg3ybR,RETJhisetFzAFeoSNxXNbfZTJwwfGZProg,0.00041481
t1Uq2cWdWEviaX2rHPELNJJKasL8CLLXGnw,RLEcgh6esRjYzQAauyWNG1YsNwPiARYwcK,0.01670625
t1R1xoMvJw9WFdPzzSVMMs9fvCHHDtYJBfy,RGRYsYPTZeXE6mKHyEXMpruChtYjnCfvj7,0.36409396
t1NaY4FCZ6fcV5f44UijeLtAZNs6xVoNfmm,RDz88RfhjAdTZ2NN1TueJbPqtUNUGbbaan,458.42694204
t1PD8pNdvqNg7ro611A9XE4cFwnDKoXzgHn,REcitZ75Tsh6LAQJXuKXBmqYTPUqdP1mb7,0.05156369
t1WzF6GqazkuErKZ1oMSuZuhDpGhdJn4yAg,RNPqATJjdFvDKgsKL6cuXcvWKsy99qEnkm,0.00152289
t1PZ5GBatYXquVqVuXsjno2ai7zfCwjqATv,RExfLN43B2rsyCpD4cunkjozdbvinXqqsj,916.86348466
t1LMMVggSALPYY3axqbCxG4RLHJQCeCbkwn,RBkwZs9anqQX1QuGNLNxDmecnufiYDsQoV,12.49000000
t1bqG7aKjfpidbr5Z1NqU23pTp5nQuqsFtM,RTErBkntJKjc5DPrY81Tym3kKh3vqww262,0.14237500
t1Jfh8sUSiekLELyyZ5FNtwgDSH2BP7WG97,RA5HD3wbM9mJhiJH5pRNreuVwtHhDt1TXm,0.00277493
t1bk8GM6FNNRCsFjFZAAbx1pgDPnc5ymoFJ,RT9iLXZPzsSBLd3Z5uLbuj3xj147v9JrUw,1.61415635
t1RwQhAgKVFNQVRypHMdKdwrd91zXmDWiDT,RHLzmM9U7kPNxoJ7p6oKbf5uedG3fPtRuP,0.10140600
t1VtALhM9Z2v6pKrrZtSLVhHxePJsqXcA7y,RMHkQspJBXw5HhBA6dcLTQXF9zaPdisULt,0.21102523
t1ggD79g76jAnG6J762utKEvYAod33b9CFD,RY5oBL9FjEBkjTcQcn5tGx9pgQtYuaUbq8,0.08945362
t1Rt7PnKSq26eMtUqV5aGr5YA3aFvbdVnFi,RHHhTxnbTX7cqFo91pkGonmSZBXSSRVFKT,0.07932405
t3fLk1SSTJBbN3hSqgC4BYBXX8wrrNgHCJp,RW4KA5RANnHxRu4i5qZb5GPsW2qegiuGft,0.20209571
t1M7AMTLnrDzFv9B1o23UFMh29d4WFj3bDz,RCWkRdowUj1EPWVKKmDUD4vJfEL26qeHrp,0.46951225
t1Wc3vdSJLLjiSM4LdYnb8u7o7JLBEnDC7y,RN1dzouSxqkguiNeAHxb6cM5cubh7TPupb,0.05870461
t1WPK1J2LJ2vPDFWiMfqLL55PKcogGkkRSG,RMnu5UVUvXwMgcq1tR1LHnJfqE5CCxSHbZ,2.11984273
t1XiaU9p6QBxtu7222PyhUGmDQbfproxY3E,RP8AYLHF2gysNULKZ99hRyzVvCwLiU2ajK,149.99000000
t1Q2yHvVQu48qgsVixCt6zMBaKdkjKE4xEK,RFSZN6xZXZ9pAEp2Ux46x4QrqF2F79pxFb,49.28844534
t1Vs3QeYoynnsoa44tLLXUkNtnyVdgu2SX3,RMGdUq1xcHorGwNNR5WXSTcBJam9ZTaVz4,0.59256228
t1YndXP5YnjMkVjjpRtT2PzTgvdCRn8vvfp,RQCDbZYhRENiy747xdd2MhgySETwasWo4y,0.00019774
t1UtZJSnpZQ9Ur6r4RFbrxPLnwMJecvM8Mz,RLJ9NdFyBuATKUAMwzmrv6a5SxaATiJhHB,0.20278096
t1fjoDXvNMB3bPaEeq6iTSXWwpTt9EfhZsn,RX9PHiPWyg4ZrwYxMqtTQEkEL59f1mSZXs,0.49000000
t1RsArCs5PXWPKo3sjcSguB2V1JsmnmJubZ,RHGkvPLE22XMoANBGMcgrtFmWv9HimXjFA,32.40904848
t1RUbDcUPQpvCWMqDUwqovmUqJ8zpTFmh1m,RGtBHnwY3KwAyj9X1h1otUi7okGLKq5EPD,0.16799145
t1Z6h8yBwSqmFibfMXqaBgpgZkBKsJ9kRQN,RQWHD9f65LnEBxyf4akBeXurFnbPD3gynr,2.76352780
t1SDy9PFAw6abZgTb2LvDdgbnN4DuRNcHQ5,RHdZDZiKZbba33mtZ66DbPq4sfVRDnLctV,0.00004427
t1RFG5FgysZ8jP1zeeG1bRHzwvBzzWnc92X,RGer9SA8W49hrPJxB1BbP1EERoGWLNueYa,1.16300388
t1XEKEp71L4j2wZMLQxiGihkk4nwF6X8X9Q,RNduJza9xZk1QvfdwhtGgQz2aQCkvVkpc9,0.05800034
t1ScXav5CjSJRNCmbxqxhWhB5M33ceW3ycd,RJ27f6YMMwKPqa5uVb8hUQQMreK8WCaVEc,0.16030215
t1a7J6xZM7mCxiGGhvai6M1c7x78NirwS9X,RRWtB92VkGDwBdb1TKt6JiqQTiPtat56Sc,0.17206787
t1dqGdw9XARkj7NiTy7vjEj4pK4MdhkSHt8,RVEri7cfnvmhak2mVs6jCSJ6pfd9bZY2mp,3.97723646
t1JF3dXsyYBqDTWef48p4gdRDn5Zs2a924e,R9edhiM8AgrBvsxxasz4eLeWHgqNtTmThX,24.62500000
t1Sx3GjQYNENFDcDLvvDp54yonTVqjN96eh,RJMdLusgzjPDgyXeTfPp2nD6J4mMYsXAmy,2.32471448
t1bEBr1LdBQtHun7B5L82R65FgpWyyWFx8L,RSdmvBomouuGP9RUc5J2NoJYCRnVqT3j5V,745550.00000000
t1MYwbHC6UVQfcJejavMy2XreqHndgbAeci,RCxXfTfF6zRe5fy37fXxzF5wLu49YEg9Y4,50.00272974
t1RPQtDe4BJ4ye1cv6hiL46bXvQGtbN1UaC,RGnzxQ7Coo5x7NwDdStL1oppS1YQVz4n1T,0.30139356
t1Xi6ZPxMzCJ4m7XV5pwjyE12xTmBxPYx2w,RP7gdaRWchK3EUqnca7jvwEKU52hixnTF9,3.88000000
t1WaGcVY86JmwRGWFD48sTR5fueB5UAQRNV,RMyrgg1GionutdpYjoJsR8JxRFSbNfMVyV,0.33353844
t1cQk74M5jg1rojtJQu5F8RiLjHCGZVXuxZ,RTpLBEpENB2qH7CbweFF68wdEtTnPKeHbe,16.83525286
t1WBWvKH47fhpFXcQ79jUdr1feddiSarEZ9,RMb6zVkCkAinitvhdtuUbZExAEuEDtTpQH,3.73945007
t1dTCJe5q7QAVQAQqQm6Lb9VZW1AjoLywrG,RUrnNpYyjuBTsXj8wWGLYrir1cSFiHEXq1,1.93151381
t1ajMAMR9KmYcMdE9XoDA2ADhkapZCF8UdA,RS8wEXtHxGZapzYT4YP9ysSzGC653vst1E,0.11124775
t1aPXMpq5WVSZuoKT567z17zRvwDAHfD3pv,RRo7S1JE8zTYPAdkbqHyxqDiSYUg9N9T9W,0.51203154
t1aGwuBzp35VWCB6buF8XMMgQ8XhyhbeKxM,RRgXyNTxfaWUfYQuRzJXK4uge8yVbvanNp,0.98750000
t1MDP48eStmwmGduKwnFyAGSX1oTHSM17D4,RCcy8K7bXGxjk1DdUXRy7yfoXQioNZS9G3,0.31689097
t1chFzUSrdkHcYmXQbU2CbDc1hnkP8mFM7q,RU6r4ev1GFJb28qi8DCCYvqJDQ1u2MvLtQ,0.00009900
t1eU6EDMjzfE3haDLXJN8nJrvabDnAt7fLS,RVsgJPptdAF2AwXe43Y8k26D6CVJ3nKFNX,20.27134832
t1bpiU846DMkD5aN7jbJ8RjZV1NnLZJws8F,RTEJYJXEqrmBYwgRGLU8PSnmWz3rR8UnMr,271.98000000
t1VgLKq3Wb8QPeRn8SYoMfeuWdRFvjH6zon,RM5vQ1WfDdRN7o6RyHyMdN8o92XSeAy2db,1.75864234
t1UTWdPC2KrXeqY3ecc7fkrZb7UEas1P2xB,RKs6hZfAxMYdJuMx9MHfiZnsd5W6kGfQNP,557.04728076
t1UJWKiMyvppQBfr82sScFVH72gnJQyfCaS,RKi6Ptq8ZKqNf3ARZcccDCWPYJ3pJVYnCM,14.70092219
t1dV8WjDSHsT6hvgqB75oZcSoeKScSqBo2t,RUtiaugavNU5BJ18hrFoXKg69vi8MGLCAZ,0.00018031
t1caGa4KxgvNAkrhGXTjiAEMeJ8LkX2L7kG,RTyreEo7KRP9EE1a4Cui7wavojcGRWmu9a,1792.35187429
t1TFMqZdWdYtYKSmXdrBy9wcChPTcMd9smA,RJewuk6fG3uWnp5qAbMy7eqVCzj8ELBzaf,0.00571674
t1VZkwhQCNdMmRh1xgKGzjdNhPaRkGPFX5y,RLyM1ssM18Nju4LGD4SzhLbyuBhGCsWccp,0.01477771
t1KjzJH19N11LcW33ukCQBstx9SiGdFaWRb,RB9aNTUHzW2K5sMMSVNQ9b8Ef3ynTN2KMi,42.21020308
t1eScnae9S6ZnkbrHeyWrUgJwGhrmSZo3rK,RVrCrm7J4bamDyAbBigrSPYDnK8HGnsQnB,0.46424448
t1UhjeNmWGJvzHV8m3HuvhjM6mGBZFSBEz9,RL7KiZEetowxkrT4a35vfSaPGsT55jnf89,6.00496810
t1JDsk3vK5D3F2cYXicGD6W5Bj59yv2YZ1Z,R9dTpEPThi4DVyrqFMSD4DJUEgRVphHQcv,0.03403125
t1gvubDrgYBrLSDhKGg5yMRLJv7LvsevT1K,RYLVfQKqAgsJub1coRFyK8ZbRicSiS9nST,5.08030136
t1YgAvvd87YDpa5Ufxt4oMT6N6SyvatA4qu,RQ5m176Gk3Eo3SnyVdEoKAKec4FSU8XPip,36.08815992
t1cR6W2bkpCoaV8DRRZGo3BY6tTtD9FYrTP,RTpgaD4uShpYxVXixJSnztmPQ59iy3gUR7,0.05140355
t1JC6ttJiYNPJZcHUy5Gd91FdVnmKEBwFdg,R9bgy4msAsQH2ybnVpSd6iUv1Q2q1kj5gW,0.93832361
t1JAtUYEgBBkH96LTDTvsEvgMf64yWSQG7X,R9aUYihpogmFcTekkD6sCdueAhLVRY21yG,0.09651484
t1MeNyiduX6ynNv7wDyUfuiZF3Gj1TKYy4n,RD3y3u749bzkrHSEkiefsRnXYszXGDdwaN,0.01000000
t1ViYfbbT3A4wkrw77KxcWdgoz7CPSfYenD,RM88jn4bff5vEEFQe58cULv6ViTuMATdXN,0.56283072
t1TfdzLUKMypUgPGQuwn9Md1ZyNRiDchtYL,RK5E4WwTzUqT9kaiSgx9KLErUyhE4MP4iM,0.08564714
t1cPhk4hGH4p4Vsh6wahQSi1p8P4u94JAVg,RToHpFAQuZq2yF1QUKsQQRF6dzLQzAsSg3,2.99152410
t1crpiDN5zvkeYBzW7bsaezayWhHBT7c8CK,RUGQnPqEdRmd1ZJoeM3achpG2JYhJvd6cu,0.30000000
t1frFY46uTHA53yXDCK3CL5nE76bQwY3vHd,RXFqcEa45nB3XLqWj4DCHo1WchrvnnMLEi,121.70327400
t1Qg8Wyd8FkTL2u6mrCbbpGfmYNNnhJcrf1,RG5ibA6GtFUJWGR5Nwmbmyu43yeJaiHwJ8,3.79597297
t1L2NbgE12gTCZa3vSvietsMJJLZoRfDccv,RBRxfrh9fBUB2wNDyfteraaaowqKDb7EJB,0.05005282
t1brJe8XAx4tVFoP46kxUrQzZWY3QW8r8Kk,RTFtiJzKaZuTjAhMdW8Up8Dr29JvPSwN8n,1.29583569
t1XfMr3ckPSHuLVXXUmC19f9eRu4yqBvP8d,RP4wvE5u1wJsorqq1WN17NNvwWLVcyBrxj,70.24559850
t1eU4BPPrWfv6BKRgVFSKznKFrKfy3pL4mY,RVseFZs19Aw4egjz1zcKxVYYMvwUt1s5uQ,0.00009650
t1NW2eBBApRQsL7wRJmYoigMKa3tw7rMvNv,RDuciMeKSvRqoVFiqWiogPac5fAT3GRFBL,2.54075916
t1aeMSgUSfwtSPnY1uaNqdwJQ93SxUHBnnF,RS3wWrwbJSuQs9rKSKYqbeXgeeiUMJGbVm,1.25679659
t1ZgrYQJkMaZDZFZ4rHJSvAz4NKVX9WQRDw,RR6Scamtz5aC2csNP2USstDLsvm31TqDhZ,0.02116923
t1L7Svz3zxYf7FT6qYwTu4gUmySoZM3Fe5k,RBX31AX9b3g5ipR95gdu2Pi4V455Byzt2E,0.16362500
t1gCncwRintspA8nQXQNBY5Qu3WJ4Paozyq,RXcNh7tsRPtndW6i49YBVneBZ7ZaHV3be8,0.13068466
t1XnL64b2bzxDhHhUPemsvtRAxR6BWNhQDm,RPBvAF4BEVyCAf1mvPwstbeTU2MhLmMBXn,42.25163318
t1Mao7yG4tzi1DyKKpcpjiUigaQnyxgY2rM,RCzPC9jDXViyhLddMMzjgBwy624Vogqnqo,1.46334366
t1ZHmVkzDHAkLfr9Pv3YDZBa6vFtpB9FFKR,RQhMZwTMufmK9DThSniDWtoPRsAL3HNrC4,1.00000000
t1Uk6m7HBADzrtBfnuKixYy98VtL2mL3eso,RL9gqHkKnj1qMYz6S4txWgNR1VbYfThQzp,0.00077500
t1UAKXC17hQfF5eysoP7NR9osKmkQkRUZ16,RKZubNUGKugDZ2JBL8HNNs39qP1vYNYiff,2.60136811
t1M8LtRyDHNzSkXmQhEVRAW4qgfh2ZvR3un,RCXvxcSMut1RDu5iDyfR8DJ8CGxYRdQPfu,0.42546238
t1PvTTtHRxxmXeHeeBWRxasyAtgUCxbvFZz,RFL3Y4kabTnW7exwiFbxYbCTQHjirPtCey,0.38143090
t1dFgCxbx3shVHBJw7dRPbNAn7ozH4eDcwL,RUfGH956gNiTkYdEeNbPZ5Q4dRFnwCkzNz,53.81536584
t1crMYuXcByo1Srhn8jy3aYCb68AKGPKR4T,RUFwd5zkpUoyvE25fV93YFRsbjRqA4hVtV,68.55844090
t1QVUeEpch63z7t6LNjnziANs6TdL8G67M8,RFu4iRHmKb4xbFQduUxzfsc9c4tqzD6pMh,34.01833982
t1J8fBs6yn2LiPpyuXaJrd4fexqmGaTgW31,R9YFG3a8QXMgsCJD4KUramtwUT2nXFUu24,0.10737880
t1dYGBWwzYW5X6AuyFb6YWUoYffctxhb6ta,RUwrFhR9B16VZYEGnLGYUC2qBGtQrhmJyh,28.81115489
t1RAqLBv9rMoGCTiyZ5Yo9hNChr1CqQ17Sx,RGaRQNPJUrpEfq3H5pio7QbVDTGiegMtAV,0.00007368
t1bc8o8hrZX9NiHjpKDCL3ZECHJZfx3TwKH,RT1isKB1C2AMBf47qxNL1GTUnuqBqRxru9,0.49378216
t1ef9ZgneBmFFD88HBoWw1PMTjWLyEbSeaQ,RW4jdsFnpGGDgVSaiYgvy6akF7cVAdJXPb,20.57307660
t1ch9tFHxT76NrUYPmmDrp9Vsv492wRniPD,RU6jxRm75c7MKqrhJWPrmrjARfQYi2J1Nf,9.38514547
t1Tqt3chu9CcJJwBGpukYonNfQRe1rw4jNF,RKFU7oB3mhdGnJVaMevYmVbwv2uXiokMTd,0.16512717
t1QDQeYi35DtnQfnpyiUB7v4bZiX3h91HCb,RFczijBBhiukt378WTeB5dHt5KnZbmaVPp,106.60285708
t1fgwBMctXodVQgx93Jioeyi7WQ8qH2r1Gh,RX6XFY63AJeTt4GSa3tocgwQ21QM9mGM3v,0.18449583
t1McymxavGCzzYojZjFF7D3NQ1z5T8yk2po,RD2Zr944ti1y2B3sFzR7AkbgXbLy1kVcme,0.00473096
t1XCTHajwhz18aazgzRCN7sGDcsqAqtDp6a,RNc3MmD6LV273xJzXANN5aVW8V6gmx5TVz,0.00067630
t1LqnHmYKWC17gxJL78jPF3tA1EJonArQVp,RCFNMx1U8h26AKcddsuPCm7SWqaKey47em,0.09522732
t1XdN436Cpq1u35R5chZupdUxjChFokYeKr,RP2x8DZMTL2sWSjP9SjunLiFEoxmdExqbR,0.00003197
t1N4BeLJyQMcan6HtgHktJ6qcvPx9Z4nvYS,RDTmiWn82rdZFTcCD2vtFp4uS1DfSg7K6g,4.05761416
t1JkEkmXcJS5f7jBqsj4di5YGt9BumNAsdP,RA9ppwzkvw6db6W9QUEdfnmZPkTRakLyYf,2.00470144
t1ZGuD5Zb2xWZRebktBtuRUVonfFHR2MAqj,RQgVHG2jfTXXu1v4Qw4uPBj6JGWoKdvNNt,0.02905505
t1XECWhKFhVKaKkVDXqwwoZFtHCZGTznwFc,RNdnasnQKzLYo7oX4b7wmGVAnopnNsNCA5,0.28353333
t1aTSd6RF1dovBGZEKpnaMKwVMrM5sxyUSb,RRs2hGtPe8ptedsXrZxaK3AmsTcbkfgVm5,0.10012956
t1Q3ToJa7dr3Hvwsenuorz37dfETbzUnmwv,RFT3sV3GGM4GQKBxKeyrwkLvAqj7oJyfb6,0.16678600
t1XjhKWDwr6h4JvQv5DhS1fbkGpyvvfmmvV,RP9HPgh6Ubi2nHjDbxsRyNq2nSFSj7L4My,0.39665293
t1M8jMrTtPhvSCpYVyjhy9ttqioWmpuQxB5,RCYKS2w32CwQgBroWUsy7c88EQnHf4bPPm,91.75839630
t1SFSPHktjKTjChhweLjSBtrcgvT4Esic4h,RHf2TUE3MpUhg52FB5uS9c5uCXia3gfnae,0.13687500
t1eD6QHH9E5ZqxQkAXCg7XC2Q5huixX4kJv,RVcgUTkHraapRn4U3wr7UuFgbKBEo13kyF,0.04068546
t1bkFEYzKXGKEgJNuWmKcd4nbSwq7Dfx1Qq,RT9qJjTU9mLD9fhD3WVcan1sxZ6d21z84f,0.75173331
t1LBWSpvDEBpNF3sATKBohLnBX4K8asVgDa,RBb6X1PMrgqLiRBTz4Mof41U2faeYm6dLr,26.40006057
t1RF6MJjydJpq9AXoKBYdcbmgBe4LHEJ2jX,RGegRVD8FoqocXr6qvidaJzxhFKr6VMeRx,0.30937497
t1UuSsYNzqKLitgneFeDqK11UQ1LXfPZA12,RLK2wir9TpMhN46wnPPqGiEkucc3UA2n8u,0.00062076
t1bvSzSXvLLnQkCjYdmUoFvaFUQzsqToAJT,RTL34d14xqoPDa3rAWeoDdoXz2GPhwArXa,207.03371372
t1SQBhTtRermC7jNXVVnPbSJu3xpxAHxhcy,RHommeMaHMnAb6gq2ExPZ9YBZa6U5Mg9hF,0.04329709
t1bEAsZ7fcBUyAPKhowT2BerWriZxN8nirq,RSdkwjapEgVwdke1Lgd29N5oNKqUDgkrJ2,0.04702500
t1JHDnD5mAu2pWRKqPpP9KjQJeoNQDv88GE,R9gorPYuoQ3nyne8vZZ9HSdbAQdv4p7d5M,301.38628428
t1Z7fXgcxnWqTkGLoYZPJ3bTx8DH5MgE3T9,RQXFbs67R1rSDdf75JZJ1JhEdpYb9ePWvT,138.43346785
t1KCyWudPmd27LY69KMnkgzagXuEeiVdKin,RAcZb66YQ835ouQSr6xkehoy3WWAZxrRuM,438.00000000
t1PYSXr4AbLN9c7dwodGVVJT9aR8iUKnt53,REx2c2XKDqP85UxFLNSVT1gS62QEJxsQnK,0.00812775
t1QFB7Y4YrFVPR1L1roUNB2vmv8rzhkmRNL,RFemBiXhUkWMtNeKPYeN8kA4Rk8WWYTjg9,0.43165436
t1MJhrvkui1PP2nRyXxBPgAsBcmFjicGKrW,RCiHw7E4LWQMW9kH4hMPdt6U8NXFZ6jy1A,128.13623328
t1YLySzmVVHXJBeYniHVvRmuvRUWqdwr6C8,RPkZXBEe7nYGf1s6F2fvPV9Cw5nMV8GWcb,3.21382625
t1eHvtXCn1QeHcfGXoqkEdniDhbvEivdsvp,RVhWxhfvdufG62aqLavEbVwWDDBkbR9n3i,65.56136491
t1RJFRGcuNnJEgBqqeY21P2bn9AJvTs9cPb,RGhqVT641HKD9ZA9BHC1Ljq4emaSNZnXvS,0.01305059
t1g9YjxHHZcU4MVq86U64HGyQfUM915kn4G,RXZ8p8kSC7V2ps9RdDG4EzChB5cequiVdg,39.99000000
t1Ybwa1LL1tmXKV6rL3MJtRRdX5WabtZBwM,RQ1XeBoUePnVnrR9rnXJr8ev2gn6TY4BSM,80.99000000
t1P3cwNVyxbnD41L3jie4i233jZYmvLdFQh,RETD1Yy8b6oBXNeMGTp4fjGLFApHpzxmD2,3.59447986
t1SF8sEKCcbRi2fmpLQDoUFqFqFjosk9WN3,RHeiwQnMF6SgW367s9PoRy4YLs1KjYC3zr,0.06250000
t1ZgwkWuRPQyg7nDuRmcakQ3Bex9yAgMtQ6,RR6XphNa1uzeb9YCxWnai7GUAZRV4WyjNy,1.28974281
t1Jogvw89SpXo62q52x8FGJD1yCb7HaVLc8,RADH17bJ5KYmZQ9NZhJFE1SJUord9x3u8K,0.01000902
